"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000125726",3.67659895292605,-2.39762907696506,4.2982297025583,0.000476886831160422,0.00530009794333543,"ENSG00000125726","CD70"
"ENSG00000214946",-3.87584469843343,-2.62851284677725,-4.29899399534831,0.000477254553567735,0.00530009794333543,"ENSG00000214946","TBC1D26"
"ENSG00000253293",-2.8472626164957,-3.86231927892229,-4.29492961825656,0.000477335118203648,0.00530009794333543,"ENSG00000253293","HOXA10"
"ENSG00000136938",-1.6251130738444,7.07031733701543,-4.28931742176857,0.000481762969719069,0.00534665199190416,"ENSG00000136938","ANP32B"
"ENSG00000183955",-1.68350001772932,5.00410796347922,-4.28327221274354,0.000487063117700608,0.00540283673000577,"ENSG00000183955","KMT5A"
"ENSG00000164488",2.41060796970826,1.12576596492676,4.278682657982,0.000491214342896784,0.00544622825815352,"ENSG00000164488","DACT2"
"ENSG00000128045",1.53413827057096,4.22838358213387,4.2779670490315,0.000491763711577368,0.00544774281732472,"ENSG00000128045","RASL11B"
"ENSG00000165102",-1.63195423658382,4.36443755133234,-4.27789265951907,0.000491830079330152,0.00544774281732472,"ENSG00000165102","HGSNAT"
"ENSG00000161103",-4.34486711038884,1.1764807825318,-4.28340692123401,0.000494234873525131,0.00547171422782934,"ENSG00000161103",NA
"ENSG00000128346",-2.02496179563889,2.44071969518145,-4.26594002879382,0.000502604587871527,0.00555924599807089,"ENSG00000128346","C22orf23"
"ENSG00000283020",-4.0843652181199,-2.2261024522068,-4.27194444977811,0.000502630157081519,0.00555924599807089,"ENSG00000283020","DUX4L37"
"ENSG00000144730",1.60708776305744,6.71212031643332,4.26553216052827,0.000502967107448573,0.00556026836333522,"ENSG00000144730","IL17RD"
"ENSG00000170921",-3.0867634467648,5.25109123891117,-4.26564240632241,0.000503786443818699,0.00556661988942528,"ENSG00000170921","TANC2"
"ENSG00000154217",1.83412476781102,4.56267285843019,4.26329304537359,0.000505014016334718,0.0055774738860862,"ENSG00000154217","PITPNC1"
"ENSG00000110455",-2.3765325621705,2.62000527760761,-4.26133421029957,0.000506886369183065,0.0055954349685548,"ENSG00000110455","ACCS"
"ENSG00000104356",1.5669996369391,4.15654669733419,4.25884804036392,0.000509097952853994,0.00561712151766124,"ENSG00000104356","POP1"
"ENSG00000162755",-2.53576538050275,2.40880668976825,-4.25501761256386,0.0005128072284272,0.00565530377033682,"ENSG00000162755","KLHDC9"
"ENSG00000136982",1.62615643148599,4.83084310341972,4.25365834358601,0.000513911477168455,0.00566473436297173,"ENSG00000136982","DSCC1"
"ENSG00000105223",-1.29887081553722,8.65040135678297,-4.25300216586969,0.00051452327608572,0.00566873028013046,"ENSG00000105223","PLD3"
"ENSG00000142694",-1.95542116260593,3.72323432481304,-4.25227234325579,0.00051521031843079,0.00567355091579476,"ENSG00000142694","EVA1B"
"ENSG00000174718",-1.47643021786673,7.53106192977143,-4.24897358803568,0.000518296861141272,0.00570477764876695,"ENSG00000174718","RESF1"
"ENSG00000104324",-2.36072122710206,1.03044500034908,-4.24781891871592,0.000519458377539053,0.00571272614123906,"ENSG00000104324","CPQ"
"ENSG00000163909",2.29444453786604,1.48097706985346,4.24772916585886,0.000519521445034405,0.00571272614123906,"ENSG00000163909","HEYL"
"ENSG00000012211",-1.84161312880387,3.59523112970633,-4.24631235948036,0.000520807320954139,0.00572196999758356,"ENSG00000012211","PRICKLE3"
"ENSG00000050438",-1.66321669597446,4.91559942551624,-4.24624910580077,0.000520865342787949,0.00572196999758356,"ENSG00000050438","SLC4A8"
"ENSG00000116329",2.01044952078888,2.72534860206917,4.24584029813791,0.000521260308975524,0.00572354390444395,"ENSG00000116329","OPRD1"
"ENSG00000253304",-2.18151080419713,2.39861051788145,-4.24367122647103,0.000523335482336101,0.00574355640363076,"ENSG00000253304","TMEM200B"
"ENSG00000128394",-1.88691366030202,3.03453853357857,-4.24331777772505,0.000523646127429684,0.00574419340943126,"ENSG00000128394","APOBEC3F"
"ENSG00000185340",-1.62389507302643,4.39268410797587,-4.23985749538615,0.000526942076523576,0.00577547428941086,"ENSG00000185340","GAS2L1"
"ENSG00000108179",1.49683214233101,6.1773647479571,4.23979086425508,0.000527005679442724,0.00577547428941086,"ENSG00000108179","PPIF"
"ENSG00000077943",-3.24783390576458,-3.49484157378576,-4.24097577018982,0.000527304723622366,0.00577596792638372,"ENSG00000077943","ITGA8"
"ENSG00000095637",1.9998055954979,4.19348663598587,4.23877522416016,0.000527986328341351,0.00577952554608312,"ENSG00000095637","SORBS1"
"ENSG00000162460",-2.91013883990953,0.0866331020852592,-4.23905116803754,0.000528324627294101,0.00577952554608312,"ENSG00000162460","TMEM82"
"ENSG00000023697",-1.57059507386973,4.4403406692951,-4.23834366357668,0.000528391979345067,0.00577952554608312,"ENSG00000023697","DERA"
"ENSG00000129473",-1.57041577817105,4.98251068297712,-4.2378935671425,0.000528823888064471,0.00578040477447684,"ENSG00000129473","BCL2L2"
"ENSG00000204420",-3.26955864472647,-2.9162537858551,-4.23930238622972,0.00052898075354821,0.00578040477447684,"ENSG00000204420","MPIG6B"
"ENSG00000162981",-1.83096988784332,2.55513647786981,-4.23269591343152,0.000533839849467684,0.00583070037314847,"ENSG00000162981","LRATD1"
"ENSG00000183628",-2.23788609211289,3.26941217088591,-4.2316163797526,0.00053492620522596,0.00583976087702272,"ENSG00000183628","DGCR6"
"ENSG00000170379",-2.63139535180936,0.558582580058968,-4.23025557633571,0.000536459015802093,0.00585368427031651,"ENSG00000170379","TCAF2"
"ENSG00000114270",-2.26376681859802,4.37176059839962,-4.22237146652438,0.000543992405836818,0.00593226107146645,"ENSG00000114270","COL7A1"
"ENSG00000135905",5.01999528841958,-0.378943693108543,4.23792154974118,0.000544181908314821,0.00593226107146645,"ENSG00000135905","DOCK10"
"ENSG00000180817",1.49402233602109,6.39204568305106,4.22016941202811,0.000546125213356236,0.00595059288534777,"ENSG00000180817","PPA1"
"ENSG00000204514",1.66853118332171,5.11668643447344,4.21911603382711,0.000547171983355715,0.00595834461478307,"ENSG00000204514","ZNF814"
"ENSG00000066382",2.73668933686759,0.372135291467423,4.21930172213735,0.000547360681630687,0.00595834461478307,"ENSG00000066382","MPPED2"
"ENSG00000187372",-1.86915298138285,2.23392143084852,-4.21186635850743,0.000554433293837125,0.00603244646021829,"ENSG00000187372","PCDHB13"
"ENSG00000177144",-1.9946115937033,3.74030670148843,-4.21046899829878,0.000555849420859667,0.00604496213789996,"ENSG00000177144","NUDT4B"
"ENSG00000160224",-3.92313625839825,-3.26028227524388,-4.21054130096156,0.000560866034920599,0.00609660307557094,"ENSG00000160224","AIRE"
"ENSG00000172465",-2.07566844645431,2.30989383459359,-4.1982792313331,0.000568319714136414,0.00617200062465211,"ENSG00000172465","TCEAL1"
"ENSG00000214578",3.50216145549231,-2.78917033128875,4.20054383472564,0.000568614138634123,0.00617200062465211,"ENSG00000214578","HMGN2P15"
"ENSG00000170854",1.69515783455283,4.17274420343733,4.19797718814306,0.000568616592288749,0.00617200062465211,"ENSG00000170854","RIOX2"
"ENSG00000137714",-1.63279487493411,5.44806206593094,-4.19701768296244,0.000569610075049155,0.00617983449743215,"ENSG00000137714","FDX1"
"ENSG00000010671",-4.17441084201698,-0.0222579078351262,-4.20323516324077,0.000570420362140118,0.00618567431333633,"ENSG00000010671","BTK"
"ENSG00000112149",2.02001511187731,2.58218977885108,4.19463489612451,0.000572096247113461,0.0061986087440696,"ENSG00000112149","CD83"
"ENSG00000258818",-4.19204053866732,0.0243848373305719,-4.20171977773216,0.000572158300519001,0.0061986087440696,"ENSG00000258818","RNASE4"
"ENSG00000164616",-2.80486833735133,-0.0692395727859936,-4.19129467815337,0.000576076567142282,0.00623808625562643,"ENSG00000164616","FBXL21P"
"ENSG00000114757",5.16241647456317,-0.610598068747424,4.20417571339677,0.000580809116228547,0.0062863395064432,"ENSG00000114757","PEX5L"
"ENSG00000084774",1.38672946836217,7.49895675865593,4.18581611100825,0.000581344690797484,0.00628914284906507,"ENSG00000084774","CAD"
"ENSG00000105173",1.51927769140736,5.02863439938279,4.18319251649059,0.000584129121392098,0.00631626068495307,"ENSG00000105173","CCNE1"
"ENSG00000169126",2.76577675776165,1.23696114704958,4.18174349750143,0.000586126645655352,0.00633484787176935,"ENSG00000169126","ODAD2"
"ENSG00000141480",1.45374189246495,5.20685678953573,4.18001648609915,0.000587518233653921,0.0063468715597578,"ENSG00000141480","ARRB2"
"ENSG00000111087",2.22380810415839,3.55241342474151,4.17875936849817,0.000588908583279774,0.00635725264008828,"ENSG00000111087","GLI1"
"ENSG00000197019",-1.80471797217072,3.07246432145201,-4.17841319755941,0.000589238466300753,0.00635725264008828,"ENSG00000197019","SERTAD1"
"ENSG00000165072",3.00943575634858,1.32590572956119,4.17900816786252,0.00058953689098585,0.00635725264008828,"ENSG00000165072","MAMDC2"
"ENSG00000178568",-3.84657498082973,-1.25422062328382,-4.18264353122646,0.000589597441422436,0.00635725264008828,"ENSG00000178568","ERBB4"
"ENSG00000284797",3.65413636057634,-3.93614980435152,4.18057090998813,0.000590555396904711,0.00636328400098287,"ENSG00000284797",NA
"ENSG00000153898",3.05416208495572,-0.381008081314797,4.17801995613694,0.000590716469924136,0.00636328400098287,"ENSG00000153898","MCOLN2"
"ENSG00000223756",1.75684928694184,3.51775232830473,4.17657229997139,0.000591217461866985,0.00636566528544282,"ENSG00000223756","TSSC2"
"ENSG00000188573",2.55470600951084,1.24271599575449,4.17650815961376,0.000591499594880656,0.00636568896714913,"ENSG00000188573","FBLL1"
"ENSG00000150347",-3.29616230731987,0.572048728854443,-4.17005197883706,0.000600182867562817,0.00645608250159814,"ENSG00000150347","ARID5B"
"ENSG00000258536",-3.21071761635066,-4.30983123149112,-4.16891732089786,0.000601100979164881,0.00646290130790043,"ENSG00000258536","FKBP1BP1"
"ENSG00000288550",-4.94322350597595,-1.03128531751243,-4.18099699806933,0.000602948970083961,0.00647970679570381,"ENSG00000288550",NA
"ENSG00000178821",2.48426121116521,1.84203854722199,4.16446425640578,0.000604574463673958,0.00649410642604903,"ENSG00000178821","TMEM52"
"ENSG00000134215",2.42664069722126,2.14780428052815,4.16235329566899,0.000606869025646169,0.0065156759410736,"ENSG00000134215","VAV3"
"ENSG00000178878",-3.28103164304136,0.055830219208175,-4.16223064504627,0.000608751578613543,0.00653280363269088,"ENSG00000178878","APOLD1"
"ENSG00000108861",-1.42797042665489,5.7326118143696,-4.15957041123774,0.000609827860914497,0.0065409435256567,"ENSG00000108861","DUSP3"
"ENSG00000204711",2.32116671142411,0.830445773243006,4.15940866672197,0.000610085365783547,0.0065409435256567,"ENSG00000204711","C9orf135"
"ENSG00000167100",-2.32757342936545,2.48468330814305,-4.15536857174312,0.000614601049920215,0.00658625253307526,"ENSG00000167100","SAMD14"
"ENSG00000182199",1.38959578842333,7.45405934925504,4.15254419050244,0.000617694880217263,0.00661628901372612,"ENSG00000182199","SHMT2"
"ENSG00000099834",-4.1443184114349,-2.96198799728869,-4.15905408366724,0.000618135327217852,0.00661788952021373,"ENSG00000099834","CDHR5"
"ENSG00000164045",1.56076475822394,6.03865302853929,4.15185915900544,0.000618467539479401,0.00661833028129957,"ENSG00000164045","CDC25A"
"ENSG00000113460",1.56012075564403,5.42843869501437,4.14863635824516,0.000622115675348755,0.00665423822080465,"ENSG00000113460","BRIX1"
"ENSG00000186148",4.20911250992462,-1.39348857406631,4.15517352332649,0.000623183486132734,0.00665884940485263,"ENSG00000186148",NA
"ENSG00000196368",1.56607586981747,4.5168240794354,4.14758934445225,0.000623305652220543,0.00665884940485263,"ENSG00000196368","NUDT11"
"ENSG00000197361",3.00343493966599,-0.975847164762431,4.14824443139969,0.000623560333962993,0.00665884940485263,"ENSG00000197361","FBXL22"
"ENSG00000241489",-2.72719448896282,2.25342408540069,-4.14761030530189,0.000623718084095695,0.00665884940485263,"ENSG00000241489",NA
"ENSG00000172508",-3.53056644910083,1.26035525323913,-4.14883769294071,0.000625057114921067,0.0066700135116401,"ENSG00000172508","CARNS1"
"ENSG00000198417",2.02484800673052,2.58692004616942,4.14390297743457,0.000627526890335804,0.00669322771399445,"ENSG00000198417","MT1F"
"ENSG00000132429",3.16129105580911,0.0249133749031996,4.14235228336218,0.000630799697282269,0.00672498130154655,"ENSG00000132429","POPDC3"
"ENSG00000163354",-2.97799388960061,-3.03344277499721,-4.13497837951632,0.000638790229321888,0.0068067283202446,"ENSG00000163354","DCST2"
"ENSG00000087303",-1.83447524609234,2.89837579420189,-4.13391568362027,0.000639066181342226,0.0068067283202446,"ENSG00000087303","NID2"
"ENSG00000141569",1.61868280368735,5.73817688091969,4.13254580529342,0.000640664991915117,0.0068203411995692,"ENSG00000141569","TRIM65"
"ENSG00000105289",-1.70525731459807,3.95579972766873,-4.1323077285373,0.000640944113609471,0.0068203411995692,"ENSG00000105289","TJP3"
"ENSG00000008394",1.46630690947265,7.21705207836178,4.1297751803197,0.000643915942494197,0.00684875983737982,"ENSG00000008394","MGST1"
"ENSG00000187664",1.92705351953639,4.77606088452892,4.12497592130456,0.000649594051542266,0.00690592273589113,"ENSG00000187664","HAPLN4"
"ENSG00000181085",6.51008676407403,-2.06345831982947,4.16321684305177,0.000650239067429802,0.00690954971652042,"ENSG00000181085","MAPK15"
"ENSG00000243978",-4.35742578054983,-2.48240894451589,-4.13231070335134,0.000651511682538856,0.00691701439464617,"ENSG00000243978","RTL9"
"ENSG00000205215",-3.28477061843775,-3.014223052253,-4.12507255508519,0.000651549904719969,0.00691701439464617,"ENSG00000205215","KRT17P7"
"ENSG00000168594",-3.60759308331129,-3.80897273563319,-4.1207170076481,0.000658556472446446,0.00698702212892686,"ENSG00000168594","ADAM29"
"ENSG00000164237",2.04015242623858,3.61515274497812,4.11731958665584,0.000658758814618258,0.00698702212892686,"ENSG00000164237","CMBL"
"ENSG00000083838",-1.69500653280547,3.13405432984577,-4.1142154551965,0.000662493548557531,0.0070233581791134,"ENSG00000083838","ZNF446"
"ENSG00000171456",-1.49806181689998,6.27466050597813,-4.11353863763102,0.000663313510926407,0.00702877410925746,"ENSG00000171456","ASXL1"
"ENSG00000112902",-1.86611760839964,3.71740239896016,-4.11205490503615,0.000665119589261679,0.00704462946428067,"ENSG00000112902","SEMA5A"
"ENSG00000135722",-3.74746258933039,-1.87560240505932,-4.11387280526839,0.000667882620002924,0.00706737293598233,"ENSG00000135722","FBXL8"
"ENSG00000109758",-3.14311678972196,-1.78973879145588,-4.11106200717528,0.00066788849777599,0.00706737293598233,"ENSG00000109758","HGFAC"
"ENSG00000213694",-1.66977981236672,3.84235299724296,-4.10946568046584,0.000668273694658817,0.00706815991467047,"ENSG00000213694","S1PR3"
"ENSG00000161082",2.24208910154212,1.90019043880576,4.10448917187554,0.000674444231600914,0.00713010777619934,"ENSG00000161082","CELF5"
"ENSG00000147174",-2.17444613464182,1.22972119837168,-4.10298898744557,0.000676278867543106,0.0071461809702278,"ENSG00000147174","GCNA"
"ENSG00000099139",1.98079687839479,3.34036330961536,4.10211911753729,0.000677326738474338,0.00715392941612004,"ENSG00000099139","PCSK5"
"ENSG00000135299",-1.91747366870367,3.74746101653924,-4.10045673669546,0.000679386260265206,0.00717235076993073,"ENSG00000135299","ANKRD6"
"ENSG00000119285",1.70230402816931,6.83046623195659,4.09749969569794,0.000683067778692978,0.0072078706670433,"ENSG00000119285","HEATR1"
"ENSG00000100433",4.62730386570939,-0.751046141701392,4.10713620465586,0.000685926304296105,0.00723467725403221,"ENSG00000100433","KCNK10"
"ENSG00000197768",-2.88860700982096,-0.477868811376238,-4.0954602995007,0.000686454004166281,0.00723688644169737,"ENSG00000197768","STPG3"
"ENSG00000185973",-1.64945889165876,4.18493907352929,-4.0885912473571,0.000694300167181834,0.00731621214166585,"ENSG00000185973","TMLHE"
"ENSG00000118369",-1.66006365873232,4.02398240248304,-4.08671995246135,0.000696683847782512,0.00733734417616266,"ENSG00000118369","USP35"
"ENSG00000256937",-3.28083125653926,-4.05813784740777,-4.08828505238046,0.000696950897999619,0.00733734417616266,"ENSG00000256937","KRT17P8"
"ENSG00000124802",1.60756821222277,4.96820372432788,4.08605233453851,0.00069753608501029,0.00734010669742434,"ENSG00000124802","EEF1E1"
"ENSG00000166558",-4.62966876361961,-2.65629823918148,-4.09639364898158,0.000699667145569868,0.00735912622121128,"ENSG00000166558","SLC38A8"
"ENSG00000134684",1.33269086644681,7.26191128467421,4.08298448972007,0.000701466893815572,0.00737464501403888,"ENSG00000134684","YARS1"
"ENSG00000143546",-2.9177093034944,-3.76320178753468,-4.08235140888683,0.000703217589695955,0.0073896340063244,"ENSG00000143546","S100A8"
"ENSG00000100122",2.46429280212091,1.34564240465218,4.08081415374293,0.000704451143526419,0.00739917736895648,"ENSG00000100122","CRYBB1"
"ENSG00000133316",1.77073653807798,5.06347699813721,4.0798371846748,0.000705524966902997,0.00740703497108687,"ENSG00000133316","WDR74"
"ENSG00000154529",2.89341200847457,1.2109218431238,4.08013832581591,0.000706012680197495,0.00740873481665484,"ENSG00000154529","CNTNAP3B"
"ENSG00000107833",1.78130547893983,5.2031789586753,4.076732132624,0.000709550945959636,0.00744243012505633,"ENSG00000107833","NPM3"
"ENSG00000197024",1.45460074920305,5.41413793303022,4.07581147089714,0.000710747422831353,0.00745154282857768,"ENSG00000197024","ZNF398"
"ENSG00000273825",-2.88357760554363,-4.52200599432356,-4.07535912735342,0.00071220122672897,0.00746334373079114,"ENSG00000273825",NA
"ENSG00000122756",-2.31426594930703,1.64144477010517,-4.07326285990392,0.000714169994809274,0.00748052772084886,"ENSG00000122756","CNTFR"
"ENSG00000037280",2.41856850810916,3.12167454262518,4.07175949508031,0.000716203945705764,0.00749837832658797,"ENSG00000037280","FLT4"
"ENSG00000123728",-1.50105789480096,6.0006394841479,-4.06716266199613,0.000722105832051856,0.00755668965525044,"ENSG00000123728","RAP2C"
"ENSG00000181634",-2.62818492219194,0.372539932473856,-4.06683520644127,0.000722920377844429,0.00756173385104982,"ENSG00000181634","TNFSF15"
"ENSG00000163659",-1.70585278978968,3.63801671251956,-4.06553429886251,0.000724265895389083,0.0075723248097231,"ENSG00000163659","TIPARP"
"ENSG00000197647",-2.39971975671402,1.82670166149266,-4.0616364274833,0.000729610161812708,0.00762213471138083,"ENSG00000197647","ZNF433"
"ENSG00000132622",1.76896208347509,2.96476526581592,4.06145879898826,0.000729700407505544,0.00762213471138083,"ENSG00000132622","HSPA12B"
"ENSG00000129474",-1.48153117225139,5.99132652038779,-4.06078998314972,0.000730594545574385,0.00762555530854053,"ENSG00000129474","AJUBA"
"ENSG00000094804",1.42183177769914,6.44711042153244,4.06071236714234,0.000730698549573871,0.00762555530854053,"ENSG00000094804","CDC6"
"ENSG00000161677",-2.39870837408057,2.15641043750192,-4.06013522401068,0.00073162144596953,0.00763133036987828,"ENSG00000161677","JOSD2"
"ENSG00000183506",-1.86646441504218,5.92708733541566,-4.0598027173551,0.000731923110673022,0.00763133036987828,"ENSG00000183506","PI4KAP2"
"ENSG00000240204",3.60902094292583,-2.88686691621147,4.06283847749284,0.000732364214942389,0.00763242999440418,"ENSG00000240204","SMKR1"
"ENSG00000167740",-1.71634941381529,3.21037514824694,-4.05657763942664,0.000736262820770103,0.00766765967592923,"ENSG00000167740","CYB5D2"
"ENSG00000254737",-2.97345902479243,-2.16383754373916,-4.05732661581404,0.000736419029561541,0.00766765967592923,"ENSG00000254737","OR10G4"
"ENSG00000177910",3.61938443736458,-2.97048521242617,4.05235999188138,0.000746693710924735,0.00777108237365148,"ENSG00000177910","SPATA31C2"
"ENSG00000110660",1.60236075901092,4.46649340955226,4.04662473539594,0.000749833720138694,0.0077980108629782,"ENSG00000110660","SLC35F2"
"ENSG00000095383",-1.6682534407566,3.08934330725324,-4.04652812512791,0.000749967007798299,0.0077980108629782,"ENSG00000095383","TBC1D2"
"ENSG00000129103",-1.36942837253982,6.05904974886626,-4.04419475891387,0.000753185962520416,0.00782790163972316,"ENSG00000129103","SUMF2"
"ENSG00000069535",3.19062070079283,-0.674495389591312,4.04443839044824,0.000754923277745266,0.00784237338324685,"ENSG00000069535","MAOB"
"ENSG00000160216",-2.29599920822102,3.50053642911088,-4.03761831837968,0.000762431663132079,0.00791472145313236,"ENSG00000160216","AGPAT3"
"ENSG00000005893",-1.42070743521041,6.23621949673911,-4.03744177782115,0.000762583760062137,0.00791472145313236,"ENSG00000005893","LAMP2"
"ENSG00000213398",-1.95231200270712,2.63868811119462,-4.03583432775467,0.000764848412526648,0.00793460442557298,"ENSG00000213398","LCAT"
"ENSG00000004948",-2.64880771142677,1.08655884812901,-4.03504725717471,0.000766392576230312,0.00794699825967957,"ENSG00000004948","CALCR"
"ENSG00000144821",-3.8567167182209,-3.14707864427498,-4.0391145392093,0.000767300987594963,0.00794933353938785,"ENSG00000144821","MYH15"
"ENSG00000188385",3.0930840957326,0.389511010252644,4.03527047815663,0.000767316935750059,0.00794933353938785,"ENSG00000188385","JAKMIP3"
"ENSG00000008118",-2.78991524419981,0.148950137590357,-4.03222164367001,0.000770659121604922,0.00798032259804004,"ENSG00000008118","CAMK1G"
"ENSG00000239305",-1.52893554012082,4.13367960326707,-4.03136931271116,0.000771137657373723,0.00798164329935296,"ENSG00000239305","RNF103"
"ENSG00000255562",-3.95428570192716,-1.97527991942364,-4.03544428994004,0.000773554281310947,0.00800301381119697,"ENSG00000255562","UNC93B6"
"ENSG00000102755",1.76934000789648,6.15350266839771,4.02819329289049,0.000775652469619648,0.00802107192321546,"ENSG00000102755","FLT1"
"ENSG00000152192",-3.71304805919473,-1.23017102180457,-4.03017780774228,0.000778632890916603,0.00804823269974706,"ENSG00000152192","POU4F1"
"ENSG00000005187",-2.26733758012233,1.45339648627322,-4.02458801608596,0.000780891377768543,0.00806791000929426,"ENSG00000005187","ACSM3"
"ENSG00000143797",-1.53350672463804,5.50499750297846,-4.01874359440435,0.000789240251978561,0.00815046472751702,"ENSG00000143797","MBOAT2"
"ENSG00000139112",-1.50663668373933,6.23884708638758,-4.01728488522666,0.000791359707366121,0.00816864264435115,"ENSG00000139112","GABARAPL1"
"ENSG00000163346",-1.65740492785964,5.44819349644217,-4.01528539962685,0.000794274869242936,0.00819501385053737,"ENSG00000163346","PBXIP1"
"ENSG00000172361",-3.57525808633979,-1.37969646732587,-4.01800073319719,0.00079508491781046,0.00819965126122896,"ENSG00000172361","CFAP53"
"ENSG00000166987",-1.72002551688279,5.78861714945224,-4.01179400343088,0.000799391537868765,0.00824032800142145,"ENSG00000166987","MBD6"
"ENSG00000111424",4.03645350590536,-1.71206921942775,4.01604787686154,0.000802720839749725,0.00827089800448969,"ENSG00000111424","VDR"
"ENSG00000170486",-3.19957144318311,-3.74796880493548,-4.00671162842981,0.000809233189996225,0.00833261388764403,"ENSG00000170486","KRT72"
"ENSG00000159307",3.15384855913196,3.21093272319608,4.00641420840076,0.000809443451090839,0.00833261388764403,"ENSG00000159307","SCUBE1"
"ENSG00000135372",1.32938497928763,6.7985930116882,4.00430873305531,0.00081047357979239,0.00833944307894975,"ENSG00000135372","NAT10"
"ENSG00000187902",2.69967649374115,-1.12327175425262,4.00329854699342,0.000812565162151368,0.00835718307884311,"ENSG00000187902","SHISA7"
"ENSG00000169618",2.42344145136059,1.27027919156721,3.99648362631418,0.000822428073683847,0.00845479855134299,"ENSG00000169618","PROKR1"
"ENSG00000167759",3.22240937474016,0.0106968421893778,3.99635260325436,0.000824951557203173,0.0084769084549481,"ENSG00000167759","KLK13"
"ENSG00000151468",-1.71863456194051,2.44782055039447,-3.99029622212266,0.000831649302115826,0.0085418722358238,"ENSG00000151468","CCDC3"
"ENSG00000250374",-3.33648290821079,-3.78068810241051,-3.98990421481569,0.000835520144915712,0.00857685495578746,"ENSG00000250374","TRIM75P"
"ENSG00000183960",-2.00879763333518,1.41506023487782,-3.98759714325261,0.000835809612226254,0.00857685495578746,"ENSG00000183960","KCNH8"
"ENSG00000260903",2.30507089959521,2.47389401835301,3.98483218639346,0.000840174149604776,0.00861775379432233,"ENSG00000260903","XKR7"
"ENSG00000186684",-1.80591295215036,3.01478884076768,-3.97882226940453,0.000849413139998655,0.00870859098447674,"ENSG00000186684","CYP27C1"
"ENSG00000205358",2.40618365770784,1.85125517192208,3.97497854886717,0.000855642410338907,0.00876850311451408,"ENSG00000205358","MT1H"
"ENSG00000198223",-2.29991345564443,2.04275407843147,-3.97210457223238,0.000860106549432612,0.00881028060094486,"ENSG00000198223","CSF2RA"
"ENSG00000274512",-1.56164358412045,4.31862030388489,-3.97165847999389,0.000860697328591613,0.00881236256288757,"ENSG00000274512","TBC1D3L"
"ENSG00000171462",-3.09913910288661,0.527968316135329,-3.97240934827393,0.00086152501309689,0.00881686714573505,"ENSG00000171462","DLK2"
"ENSG00000128829",1.36564658433279,6.46135453166083,3.97031233174591,0.000862835316263017,0.0088263045847148,"ENSG00000128829","EIF2AK4"
"ENSG00000164620",1.7346787504077,3.70148892473516,3.96969928529645,0.00086381224003747,0.00883232479246946,"ENSG00000164620","RELL2"
"ENSG00000092969",-3.09678960695301,0.830793016486792,-3.96562387153912,0.000872367599714126,0.00891281720357776,"ENSG00000092969","TGFB2"
"ENSG00000018699",1.55988986631737,4.69952261906842,3.96428968011106,0.000872468385891121,0.00891281720357776,"ENSG00000018699","TTC27"
"ENSG00000269855",-3.04894361503149,0.479261851308391,-3.96191335308304,0.00087813102956729,0.0089666365569646,"ENSG00000269855","RNF225"
"ENSG00000070915",-3.94017884398964,-2.61873566065265,-3.96507711157728,0.000880747917812001,0.00898932120782985,"ENSG00000070915","SLC12A3"
"ENSG00000155875",-3.72926597195283,-3.42235255124041,-3.96239092654405,0.000882593663016329,0.00900411839254882,"ENSG00000155875","SAXO1"
"ENSG00000248124",1.77665623662433,2.77655462822963,3.95645576211139,0.000885166276546884,0.00902631440747808,"ENSG00000248124","RRN3P1"
"ENSG00000198092",-3.57937517064421,-3.16743862447863,-3.9586713577439,0.00088713750695498,0.00904236078357519,"ENSG00000198092","TMPRSS11F"
"ENSG00000185669",2.39786523763753,1.30527287928226,3.94655265920727,0.00090168853241271,0.00918655789743057,"ENSG00000185669","SNAI3"
"ENSG00000048545",1.69346366383457,3.51370198909592,3.94597770502573,0.000902443036378275,0.00919012747301477,"ENSG00000048545","GUCA1A"
"ENSG00000159712",2.38050394539726,1.51734098915117,3.94570979393369,0.000903076307019531,0.00919245981272343,"ENSG00000159712","ANKRD18CP"
"ENSG00000196189",1.78300594907546,3.23518220627412,3.9379197348776,0.000915967798568933,0.00931951129282216,"ENSG00000196189","SEMA4A"
"ENSG00000188517",-2.40505890611006,3.40428944895994,-3.93640842274012,0.000918740970765713,0.00934354636637402,"ENSG00000188517","COL25A1"
"ENSG00000171877",2.45652445582739,2.26850510683562,3.9361965521059,0.000919156978360209,0.00934359843000052,"ENSG00000171877","FRMD5"
"ENSG00000163545",-1.53287382673578,4.56162690442666,-3.92337854901187,0.000940897699354927,0.00955810970908856,"ENSG00000163545","NUAK2"
"ENSG00000151131",1.69213692480798,4.87844555401948,3.92326285063902,0.000941099720257225,0.00955810970908856,"ENSG00000151131","C12orf45"
"ENSG00000128709",-4.37527909430688,-3.40142681106562,-3.93308755695188,0.000941646907119098,0.00955939761959299,"ENSG00000128709","HOXD9"
"ENSG00000109944",-2.52397471330385,0.831700573308249,-3.92228430887094,0.00094317929825127,0.00957068150032748,"ENSG00000109944","JHY"
"ENSG00000102981",1.93700086938145,2.38469353636375,3.92104813456986,0.000944969901182128,0.00958457428763675,"ENSG00000102981","PARD6A"
"ENSG00000184368",2.17577085828563,0.889667641508749,3.92013652033513,0.000946618131072273,0.00959701127979647,"ENSG00000184368","MAP7D2"
